file,loai,stt,title,so_tu,trung_lap,loi,url
short/0168-ceo-throws-his-napkin-at-a-black-waitress-at-a-5-star-restau.md,short,,CEO Throws His Napkin at a Black Waitress at a 5-Star Restaurant — Then She Whispers 3 Words and...,410,False,False,https://docs.google.com/document/d/1JadAZdr2VfTGjl5qD47jOOT2DN1HeudlVTHR7w6OHDg/edit?usp=sharing
kich-ban/0169-panel-laughed-at-boy-s-high-voice-too-feminine-went-silent-w.md,long,86,"Panel Laughed at Boy's High Voice ""Too Feminine"" — Went Silent When Range Shattered Expectations",8019,False,False,https://docs.google.com/document/d/107BGF-pmIjv2k8j39MU185sw40aJTZyGv6_rEOMnxSw/edit?usp=sharing
short/0170-groom-threw-bride-s-father-out-for-looking-too-poor-turned-p.md,short,,Groom Threw Bride's Father Out for Looking Too Poor — Turned Pale When His CFO Walked In Behind Him,406,False,False,https://docs.google.com/document/d/1XobjkUYkRsher6U9AeKQHiIdSOBo7bMdb2B1YttAW3M/edit?usp=sharing
kich-ban/0171-rich-jockeys-threw-coins-at-black-beggar-until-the-killer-ho.md,long,87,Rich Jockeys Threw Coins at Black Beggar — Until the Killer Horse Knelt at His Whisper,8007,False,False,https://docs.google.com/document/d/1qBi3LZbgcOe3gcxvIKEXQHa21KTC276bV6wkrseN3dE/edit?usp=sharing
short/0172-poor-old-woman-helps-stranger-fix-a-flat-then-his-wallet-dro.md,short,,Poor Old Woman Helps Stranger Fix a Flat — Then His Wallet Drops and She Sees Herself in a Faded Pic,384,False,False,https://docs.google.com/document/d/1ThaQlrWB0vDMVR-OmFc6iVXox4vKrNmnszstpWesJps/edit?usp=sharing
kich-ban/0173-no-one-will-save-you-white-man-smashed-black-man-s-phone-the.md,long,88,"""No One Will Save You!"" White Man Smashed Black Man's Phone — Then a Pentagon Chopper Landed",7376,False,False,https://docs.google.com/document/d/1-eS-w_w61-YvyVijfxmuDqinacKY7Ra3miMoDy-PXdg/edit?usp=sharing
short/0174-woman-calls-cops-on-a-black-man-for-stealing-a-rolls-royce-t.md,short,,Woman Calls Cops on a Black Man for 'Stealing' a Rolls Royce — Turns Out He Owns Her Company,403,False,False,https://docs.google.com/document/d/1sJU8cv_BLXZwpjBGHtYzCK8Sn6iqHHkpbIAJ2TLJixA/edit?usp=sharing
kich-ban/0175-police-chief-handcuffed-black-man-at-a-coffee-shop-unaware-i.md,long,89,Police Chief Handcuffed Black Man at a Coffee Shop — Unaware It Was a Sting He'd Planned for Years,7328,False,False,https://docs.google.com/document/d/18B7F61qJ1V_cr_DUGVTeKucUVYRMwXAsKW4aF4a4mnA/edit?usp=sharing
short/0176-corrupt-cop-orders-two-black-men-out-of-a-diner-4-min-later.md,short,,Corrupt Cop Orders Two Black Men Out of a Diner — 4 Min Later 6 Black SUVs Fill the Parking Lot,374,False,False,https://docs.google.com/document/d/1Tx_pj2pP9fwpImLLVvytE9Q-CbHElOvu0ChWtujDCUA/edit?usp=sharing
kich-ban/0177-stick-to-mopping-execs-threw-trash-at-black-woman-until-her.md,long,90,"""Stick to Mopping!"" Execs Threw Trash at Black Woman — Until Her Mandarin Saved a Dying $50M Deal",7061,False,False,https://docs.google.com/document/d/1IkjQaIeYk_jS4Ioolb5k2GYJLfRqgonPRMEJL4rjHlY/edit?usp=sharing
short/0178-undercover-boss-orders-coffee-at-his-own-counter-freezes-mid.md,short,,Undercover Boss Orders Coffee at His Own Counter — Freezes Mid-Bite When 2 Cashiers Start Talking,409,False,False,https://docs.google.com/document/d/1HvkOYBaGvKC7l4ZX9dCqMOCsUtv2pQLkU4dmkpIbFYI/edit?usp=sharing
kich-ban/0179-bride-tore-black-woman-s-dress-at-her-wedding-unaware-she-wa.md,long,91,Bride Tore Black Woman's Dress at Her Wedding — Unaware She Was Her Husband's Billionaire Investor,7328,False,False,https://docs.google.com/document/d/1mcRE6xp6S5goh82H_UIcfFTI5y4l4OIiWmzBIIoIZ5Y/edit?usp=sharing
short/0180-cocky-cops-dumped-a-black-man-s-lunch-lick-it-up-froze-when.md,short,,"Cocky Cops Dumped a Black Man's Lunch ""Lick It Up""—Froze When They Noticed What Was Under His Napkin",412,False,False,https://docs.google.com/document/d/1vmhQdSYWEOMvOLa8mJlh38Jys5meEqiZjlMpTQtWA_I/edit?usp=sharing
kich-ban/0181-black-woman-tore-monkey-off-her-plane-seat-then-her-photo-sp.md,long,92,Black Woman Tore 'MONKEY' Off Her Plane Seat — Then Her Photo Sparked a Global Anti-Racism Movement,7109,False,False,https://docs.google.com/document/d/1Qc1VX5Z33s4neYm4-BvCUtCrtc1rSRQb4W4x_3JQhvI/edit?usp=sharing
short/0182-blind-millionaire-slaps-black-woman-for-accusing-his-wife-he.md,short,,Blind Millionaire Slaps Black Woman for Accusing His Wife — He Froze When She Whispered 3 Words,384,False,False,https://docs.google.com/document/d/1fK-KMpM1OvR1BznCiMtTta8A2aHP__tad7Jtk1BO9cQ/edit?usp=sharing
kich-ban/0183-white-billionaire-burned-black-woman-s-flower-shop-unaware-s.md,long,93,White Billionaire Burned Black Woman's Flower Shop — Unaware She Was His Mother's Life Saver,7389,False,False,https://docs.google.com/document/d/1Q2bw9i9lmszlP6Sq3IrAn0tbdST4uayRba6XyhrNrtE/edit?usp=sharing
short/0184-cop-dumped-black-man-s-lunch-on-the-diner-floor-his-captain.md,short,,Cop Dumped Black Man's Lunch on the Diner Floor — His Captain's Knees Buckle as the Card Slides Over,381,False,False,https://docs.google.com/document/d/1_lpwSu0iI9Su93UY92I3SOXnp2CEuQs_60WQ3WNcJOE/edit?usp=sharing
kich-ban/0185-prove-it-principal-threw-violin-at-black-boy-never-expecting.md,long,94,"""Prove It!' Principal Threw Violin at Black Boy — Never Expecting a Legendary Maestro's Protégé",7890,False,False,https://docs.google.com/document/d/1DAZjwhLxxE8ikGUQJhZmU8CDKrGz04cqjeDd4XZU2cs/edit?usp=sharing
short/0186-black-belt-mocked-black-girl-too-weak-to-fight-he-didn-t-kno.md,short,,"Black Belt Mocked Black Girl: ""Too Weak to Fight"" —He Didn't Know She'd Trained Marines for 15 Years",397,False,False,https://docs.google.com/document/d/1t0ddJMjnaihzJfylzYR1IYwohQfoCFbAIn7fQ8zMnPM/edit?usp=sharing
kich-ban/0187-ceo-yelled-told-black-waitress-you-re-stupid-then-lost-1b-de.md,long,95,"CEO Yelled Told Black Waitress  ""You're Stupid"" — Then Lost $1B Deal, Company Bankrupted",7830,False,False,https://docs.google.com/document/d/13dOIrbyrupqPdyaHIt78sIY0IgPVIj2_IRk6HQRdqVU/edit?usp=sharing
short/0188-ceo-offers-10m-to-decode-his-father-s-will-black-cleaner-whi.md,short,,CEO Offers $10M to Decode His Father's Will — Black Cleaner Whispers the Answer No One Expected,398,False,False,https://docs.google.com/document/d/1GQK2KaYptWIF5tYr9XhQJ05fWfjfhY03lcsGdIVCgGw/edit?usp=sharing
kich-ban/0189-black-girl-returned-white-man-s-diamond-necklace-never-expec.md,long,96,Black Girl Returned White Man's Diamond Necklace — Never Expecting a Name He'd Buried 5 Years Ago,7780,False,False,https://docs.google.com/document/d/1sieXQZR-jVKtU0j19uDKKadPKCFHMCoaRvvRIXG6spU/edit?usp=sharing
short/0190-black-waitress-fired-for-helping-stranger-no-one-touched-an.md,short,,Black Waitress Fired for Helping Stranger No One Touched — An Envelope Slides Under Her Door at Dawn,402,False,False,https://docs.google.com/document/d/14dDDat1g-q7YOCBIFWkEiw3rctw5f8Fg23FYOKbwV3A/edit?usp=sharing
kich-ban/0191-black-homeless-girl-i-can-fix-jet-billionaire-laughed-50-mec.md,long,97,"Black Homeless Girl ""I Can Fix Jet"" — Billionaire Laughed, 50 Mechanics Failed, She Did",7384,False,False,https://docs.google.com/document/d/138JBXTfhwgunHaaxI5Pjkkw4x_ZP-8BlhAbftc7XobE/edit?usp=sharing
short/0192-every-boy-refuses-to-dance-with-white-girl-in-wheelchair-unt.md,short,,Every Boy Refuses to Dance With White Girl in Wheelchair — Until a Quiet Orphan Walks Up to Her,407,False,False,https://docs.google.com/document/d/10C4TGX8kNAUqTM3XCSFhPXRMGb9PO3bDoMAG1-cVcms/edit?usp=sharing
kich-ban/0193-undercover-billionaire-ordered-food-then-black-waitress-wrot.md,long,98,"Undercover Billionaire Ordered Food — Then Black Waitress Wrote 3 Words, He Froze",7939,False,False,https://docs.google.com/document/d/1esQBZt9C1_ag2SdLnZJJUfMVs3YZOhyfcruOSxWZzjU/edit?usp=sharing
short/0194-ceo-nearly-fires-quiet-black-janitor-his-one-idea-turns-a-dy.md,short,,CEO Nearly Fires Quiet Black Janitor — His One Idea Turns a Dying Company Into a $2B Empire,367,False,False,https://docs.google.com/document/d/1y9mN5waPA2JdCqJoiT_5_a5kt3X_Dnz33qzC2eI0GIs/edit?usp=sharing
kich-ban/0195-undercover-ceo-follows-black-dishwasher-home-what-he-sees-th.md,long,99,Undercover CEO Follows Black Dishwasher Home — What He Sees Through the Window Brings Him to Tears,7524,False,False,https://docs.google.com/document/d/1S_1uotvl55bUGXm4EuPvhGokFZDQfeIMH1kiKdWdDVw/edit?usp=sharing
short/0196-diners-laugh-at-homeless-black-twins-singing-for-food-their.md,short,,Diners Laugh at Homeless Black Twins Singing for Food — Their Voices Make a Producer Drop His Fork,372,False,False,https://docs.google.com/document/d/1gyzaLmh8R-A-az0c_i-uLaYfzQjAofn9QpjSaz4K988/edit?usp=sharing
kich-ban/0197-bank-manager-tore-up-black-women-s-20m-check-then-her-boss-s.md,long,100,"Bank Manager Tore Up Black Women's $20M Check — Then Her Boss Said ""She Owns Bank""",7519,False,False,https://docs.google.com/document/d/1r6VEp-oC-6Vjq__uSRFX6rA3xSJO6bsmWfZASAx7j9s/edit?usp=sharing
short/0198-sheriff-cuffed-two-black-men-in-a-diner-welcome-to-my-town-o.md,short,,"Sheriff Cuffed Two Black Men in a Diner: ""Welcome to My Town"" — One Was His New Police Chief Monday",410,False,False,https://docs.google.com/document/d/1BTXRmS-w66xH4p1gFkDby8puySIqpaBvixXwOzGgocA/edit?usp=sharing
kich-ban/0199-guards-threw-black-boy-out-for-bringing-his-grandma-dinner-y.md,long,101,"Guards Threw Black Boy Out for Bringing His Grandma Dinner — Years Later, He Owns the Building",8058,False,False,https://docs.google.com/document/d/1fUxJpOVdwE4FJmsrGfJUJTaYL0nvhWhrlbyipu5jR6A/edit?usp=sharing
kich-ban/0200-she-can-t-count-prof-mocks-at-black-teen-at-columbia-until-s.md,long,102,"""She Can't Count!"" Prof Mocks at Black Teen at Columbia — Until She Proves a Theorem He's Never Seen",7607,False,False,https://docs.google.com/document/d/1MCG_3ZxbM9_KmYd0EV7TeMV15EwhQiJ-iEYMxA9riuk/edit?usp=sharing
short/0201-starving-black-girl-shares-last-bread-with-dying-man-3-days.md,short,,Starving Black Girl Shares Last Bread With Dying Man—3 Days Later a Black Limo Pulls Up at Her Door,388,False,False,https://docs.google.com/document/d/1zXUywswuj5dtqZup89ubQd0ciXAIDis2dVUZC2TbayY/edit?usp=sharing
kich-ban/0202-cop-steals-189k-from-black-drivers-for-14-years-until-he-sto.md,long,103,Cop Steals $189K from Black Drivers for 14 Years — Until He Stops a Black Man Driving Undercover,7582,False,False,https://docs.google.com/document/d/1oLS8B5xR7D6dXHfe0kPKDnYnQ6N2SlSz3x-3_z6yDyM/edit?usp=sharing
short/0203-neighbor-smashes-black-man-s-gas-station-window-over-free-ga.md,short,,Neighbor Smashes Black Man's Gas Station Window Over Free Gas—Cops She Calls Arrest Her on His Order,405,False,False,https://docs.google.com/document/d/18HePHdysrztXv5qqRuwqEVZIqSxFCV4SowOb53qDoew/edit?usp=sharing
kich-ban/0204-black-driver-performs-6-minutes-of-cpr-on-woman-in-rain-what.md,long,104,Black Driver Performs 6 Minutes of CPR on Woman in Rain— What Happened After Changed His Entire Life,7846,False,False,https://docs.google.com/document/d/19tr5-fow-BbvN11mNixIrqiBl3_91qcTSdqyV1W2s90/edit?usp=sharing
short/0205-don-t-start-that-engine-black-kid-begs-pilot-he-laughs-10-se.md,short,,"""Don't Start That Engine!"" Black Kid Begs Pilot — He Laughs, 10 Sec Later Every Alarm Goes Off",329,False,False,https://docs.google.com/document/d/1AzOuc5AdSsQfmaHmT4yRDEriPTmuYhe0WN_ShRWXeU0/edit?usp=sharing
kich-ban/0206-monkey-in-uniform-recruits-mock-black-woman-at-formation-unt.md,long,105,"""Monkey in Uniform!"" Recruits Mock Black Woman at Formation — Until She Gives Their First Order",6891,False,False,https://docs.google.com/document/d/1yzOs2NbPfehMxk822cuyFfl0KZZ4VT8wuoBVMDRqMMc/edit?usp=sharing
short/0207-bank-manager-slapped-a-black-intern-on-day-one-you-ll-never.md,short,,"Bank Manager Slapped a Black Intern on Day One: ""You'll Never Last"" —She Was the Chairman's Daughter",420,False,False,https://docs.google.com/document/d/17Le3lLFOAOe3lhJYRqLLNLocveI4sKaK9ZTAJHvoehk/edit?usp=sharing
kich-ban/0208-cop-demands-500-weekly-from-black-vendor-face-goes-white-whe.md,long,106,Cop Demands $500 Weekly From Black Vendor — Face Goes White When 'Vendor' Pulls Out FBI Badge,7786,False,False,https://docs.google.com/document/d/1GGAgfUWr7xaAUVOJ48GNYAiEEKVVZj8tQYBPZndjvP0/edit?usp=sharing
short/0209-ceo-panicked-when-chinese-billionaire-refused-english-black.md,short,,CEO Panicked When Chinese Billionaire Refused English — Black Janitor Stepped In in Fluent Mandarin,426,False,False,https://docs.google.com/document/d/15VC9CN9N-YUxpGMcU4syPJoPU_-oStQh6-1bAelJGD0/edit?usp=sharing
kich-ban/0210-i-can-prove-it-black-girl-defends-billionaire-in-court-what.md,long,107,I Can Prove It!' Black Girl Defends Billionaire in Court — What's in Her Backpack Changed Everything,7665,False,False,https://docs.google.com/document/d/1CrCjdphCe8SpCQa_VfH75Szq2xCZ5QotWuinz7LkSAU/edit?usp=sharing
short/0211-ceo-threw-hot-coffee-on-a-black-woman-mopping-his-floor-she.md,short,,CEO Threw Hot Coffee on a Black Woman Mopping His Floor — She Was the Investor Who Pulled $200M,411,False,False,https://docs.google.com/document/d/1AzupSTPnkc_hb_aGj34MBKRmh9IQjTn4joytOvwCWsY/edit?usp=sharing
kich-ban/0212-don-t-move-black-maid-pulls-billionaire-into-closet-at-2-am.md,long,108,"""Don't Move!"" Black Maid Pulls Billionaire Into Closet at 2 AM — Unaware It Changes Both Their Lives",7802,False,False,https://docs.google.com/document/d/1FORg_OLkNl71Oe_ckffQdGold0fZMcnZSttlDpCZkqg/edit?usp=sharing
short/0213-fresh-meat-280-lb-prison-boss-charges-quiet-black-inmate-30.md,short,,"""Fresh Meat!"" 280-lb Prison Boss Charges Quiet Black Inmate — 30 Sec Later His Crew Carries Him Out",405,False,False,https://docs.google.com/document/d/16VIR8C8EiV0V3Y6KC1u_i4a6aEJ73GoHESoPqCKD0sA/edit?usp=sharing
kich-ban/0214-eyes-down-lawyer-snaps-at-black-waitress-then-her-napkin-not.md,long,109,"""Eyes Down!"" Lawyer Snaps at Black Waitress — Then Her Napkin Note Kills His $500M Deal",7724,False,False,https://docs.google.com/document/d/1x-smHEGSgab2M24fLmuuNlFG1D7beRQOKcx98hX6AZk/edit?usp=sharing
short/0215-the-loser-i-left-bride-laughs-at-black-man-at-wedding-then-t.md,short,,"""The Loser I Left!"" Bride Laughs at Black Man at Wedding—Then the Groom Sees His Face and Goes White",410,False,False,https://docs.google.com/document/d/1hhIYQINUs7lir2vBDGMP9B4FQRu3v1S48sN-0D30HAE/edit?usp=sharing
kich-ban/0216-cops-tackle-a-black-man-at-the-park-freeze-when-they-see-the.md,long,110,Cops Tackle a Black Man at the Park — Freeze When They See the 4 Stars on the Jacket in His Bag,7738,False,False,https://docs.google.com/document/d/1r4TzEIKOgqP3GiMHBEZ-4aT3S7_aryzvnHNhWhP-xXI/edit?usp=sharing
short/0217-jiu-jitsu-instructor-bet-1-000-a-black-woman-wouldn-t-last-a.md,short,,"Jiu-Jitsu Instructor Bet $1,000 a Black Woman Wouldn't Last a Minute—She Submitted Him in 14 Seconds",398,False,False,https://docs.google.com/document/d/10e3_fv2py3PdUzmFpe5DFVNikXW-fOekgjiVqd_UZJs/edit?usp=sharing
kich-ban/0218-billionaire-drags-his-black-maid-by-the-hair-she-screams-one.md,long,111,Billionaire Drags His Black Maid by the Hair — She Screams One Word and He Drops to His Knees,7523,False,False,https://docs.google.com/document/d/1lfDLRtcfWavu-notEvZuGb8pxneOrhC5ssC2Hmy-0vE/edit?usp=sharing
short/0219-millionaire-bet-100k-a-black-waitress-can-t-speak-chinese-he.md,short,,Millionaire Bet $100K a Black Waitress Can't Speak Chinese — Her Reply Makes the Whole Room Stand Up,430,False,False,https://docs.google.com/document/d/1_0bSCbJGAJAPfyZ6JTysFaNAC4RYWbaNy5mwjKbEhlA/edit?usp=sharing
kich-ban/0220-cops-slapped-a-black-woman-on-her-first-day-they-didn-t-know.md,long,112,Cops Slapped a Black Woman on Her First Day — They Didn't Know She Was Their New Boss,7649,False,False,https://docs.google.com/document/d/1NhConrnIKN9EOi9_w7ROcTF3jq-fRxbvYgrkEe4rzTw/edit?usp=sharing
short/0221-black-ceo-walks-into-his-store-undercover-then-finds-old-jan.md,short,,"Black CEO Walks Into His Store Undercover — Then Finds Old Janitor on Her Knees, the Truth Is Worse",431,False,False,https://docs.google.com/document/d/1lcHhnj1esWLW5Es_XZP9MsIjhO6r7ejbMhn4s65hpqo/edit?usp=sharing
kich-ban/0222-ceo-throws-his-napkin-at-a-black-waitress-at-a-5-star-restau.md,long,113,CEO Throws His Napkin at a Black Waitress at a 5-Star Restaurant — Then She Whispers 3 Words and...,7551,False,False,https://docs.google.com/document/d/1ILHoAFihMiYZUhqxwIlEBsZj0UK8bPMfqsrwihhHiQs/edit?usp=sharing
kich-ban/0223-groom-threw-bride-s-father-out-for-looking-too-poor-turned-p.md,long,114,Groom Threw Bride's Father Out for Looking Too Poor — Turned Pale When His CFO Walked In Behind Him,7564,False,False,https://docs.google.com/document/d/1aQauU2stYjB09LH08tUUyL4Rcp-yQI7Yq4IfiquOXBg/edit?usp=sharing
kich-ban/0224-poor-old-woman-helps-stranger-fix-a-flat-then-his-wallet-dro.md,long,115,Poor Old Woman Helps Stranger Fix a Flat — Then His Wallet Drops and She Sees Herself in a Faded Pic,7587,False,False,https://docs.google.com/document/d/1jDqZVYomEzZ-wlrMgJ3_e7yN3B3dz-zFxvJKxN5eEK8/edit?usp=sharing
kich-ban/0225-woman-calls-cops-on-a-black-man-for-stealing-a-rolls-royce-t.md,long,116,Woman Calls Cops on a Black Man for 'Stealing' a Rolls Royce — Turns Out He Owns Her Company,7927,False,False,https://docs.google.com/document/d/11rwjX6w3x9e8gE1BYQMoIoX-0_iJIk_ylc75Nu4EQj0/edit?usp=sharing
kich-ban/0226-corrupt-cop-orders-two-black-men-out-of-a-diner-4-min-later.md,long,117,Corrupt Cop Orders Two Black Men Out of a Diner — 4 Min Later 6 Black SUVs Fill the Parking Lot,7804,False,False,https://docs.google.com/document/d/1ZfH8tAHEBIqim8CnzHxa8MpQaIvurKTafahjoZP9-Zc/edit?usp=sharing
kich-ban/0227-undercover-boss-orders-coffee-at-his-own-counter-freezes-mid.md,long,118,Undercover Boss Orders Coffee at His Own Counter — Freezes Mid-Bite When 2 Cashiers Start Talking,7727,False,False,https://docs.google.com/document/d/1EALAE_pO5E5SNXC_Vc9Wc5VzlrSSDH9t5-VCrhFD7eM/edit?usp=sharing
kich-ban/0228-cocky-cops-dumped-a-black-man-s-lunch-lick-it-up-froze-when.md,long,119,"Cocky Cops Dumped a Black Man's Lunch ""Lick It Up""—Froze When They Noticed What Was Under His Napkin",15164,False,False,https://docs.google.com/document/d/1uAzjSlgYhiIIAs400bASHMED9J8vm-Wb3gqamqK3Ee0/edit?tab=t.0
kich-ban/0229-blind-millionaire-slaps-black-woman-for-accusing-his-wife-he.md,long,120,Blind Millionaire Slaps Black Woman for Accusing His Wife — He Froze When She Whispered 3 Words,7741,False,False,https://docs.google.com/document/d/1le25AavqmNP7pZYQoFY9u5UJ5EmftUKTrHrRfZfex7A/edit?usp=sharing
kich-ban/0230-cop-dumped-black-man-s-lunch-on-the-diner-floor-his-captain.md,long,121,Cop Dumped Black Man's Lunch on the Diner Floor — His Captain's Knees Buckle as the Card Slides Over,7872,False,False,https://docs.google.com/document/d/1evP8vFKUTd4zEf9igTGG1eFxxJtA__sqi5r4JB0Kw2k/edit?usp=sharing
kich-ban/0231-black-belt-mocked-black-girl-too-weak-to-fight-he-didn-t-kno.md,long,122,"Black Belt Mocked Black Girl: ""Too Weak to Fight"" —He Didn't Know She'd Trained Marines for 15 Years",7714,False,False,https://docs.google.com/document/d/1IlAC80nykhEpjhuRKtcZrJYWZ5x2mdUBndi1pYBQPkI/edit?usp=sharing
kich-ban/0232-ceo-offers-10m-to-decode-his-father-s-will-black-cleaner-whi.md,long,123,CEO Offers $10M to Decode His Father's Will — Black Cleaner Whispers the Answer No One Expected,7385,False,False,https://docs.google.com/document/d/1PXkvfq8E45xCbmjVoMmVbFcF2wctUxKClwIg1USDnGk/edit?usp=sharing
kich-ban/0233-black-waitress-fired-for-helping-stranger-no-one-touched-an.md,long,124,Black Waitress Fired for Helping Stranger No One Touched — An Envelope Slides Under Her Door at Dawn,7475,False,False,https://docs.google.com/document/d/1hUk0VwxppTFHV9cvgSUCBtsL3xzEM-1t1aF937MYSy0/edit?usp=sharing
kich-ban/0234-every-boy-refuses-to-dance-with-white-girl-in-wheelchair-unt.md,long,125,Every Boy Refuses to Dance With White Girl in Wheelchair — Until a Quiet Orphan Walks Up to Her,7476,False,False,https://docs.google.com/document/d/1hXwmPcPc5WOe6srpQlpV32YuU1dl7mgNi3kjuxo4feQ/edit?usp=sharing
kich-ban/0235-ceo-nearly-fires-quiet-black-janitor-his-one-idea-turns-a-dy.md,long,126,CEO Nearly Fires Quiet Black Janitor — His One Idea Turns a Dying Company Into a $2B Empire,7758,False,False,https://docs.google.com/document/d/1eoIw0I6NNjFYZ7xi5QPrHdA2YAOqoaXouyfxLKUeH_I/edit?usp=sharing
kich-ban/0236-diners-laugh-at-homeless-black-twins-singing-for-food-their.md,long,127,Diners Laugh at Homeless Black Twins Singing for Food — Their Voices Make a Producer Drop His Fork,7584,False,False,https://docs.google.com/document/d/1d5xR0FF-VTdoD0jeRyVNNc_-mrPUqQKPecN8RrdwEo0/edit?usp=sharing
kich-ban/0237-sheriff-cuffed-two-black-men-in-a-diner-welcome-to-my-town-o.md,long,128,"Sheriff Cuffed Two Black Men in a Diner: ""Welcome to My Town"" — One Was His New Police Chief Monday",7483,False,False,https://docs.google.com/document/d/1R_euQerDzvB2RyIU6vibsIPvkTgJlOT16ef48_elclc/edit?usp=sharing
kich-ban/0238-where-did-you-get-my-son-s-photo-billionaire-screams-black-g.md,long,129,"""Where Did You Get My Son's Photo?"" Billionaire Screams — Black Girl Opens the Locket, He Collapses",7665,False,False,https://docs.google.com/document/d/1XZ2agQxwHREJMokrc3pDLcI7DkRdEeiBdkNwvoyPkk0/edit?usp=sharing
kich-ban/0239-starving-black-girl-shares-last-bread-with-dying-man-3-days.md,long,130,Starving Black Girl Shares Last Bread With Dying Man—3 Days Later a Black Limo Pulls Up at Her Door,7849,False,False,https://docs.google.com/document/d/17_uGYf23pSkokZslZuQlxfbtu_JJO72AOeb6PodHM5E/edit?usp=sharing
kich-ban/0240-neighbor-smashes-black-man-s-gas-station-window-over-free-ga.md,long,131,Neighbor Smashes Black Man's Gas Station Window Over Free Gas—Cops She Calls Arrest Her on His Order,7544,False,False,https://docs.google.com/document/d/1dlKGpR-Ma0MUOCLMyS-qvtx6mqpHyzkgMevIHDKIBEk/edit?tab=t.0
kich-ban/0241-don-t-start-that-engine-black-kid-begs-pilot-he-laughs-10-se.md,long,132,"""Don't Start That Engine!"" Black Kid Begs Pilot — He Laughs, 10 Sec Later Every Alarm Goes Off",7733,False,False,https://docs.google.com/document/d/1nrsdsQcwGN04ZOCyFMXn7t9LSGgHVUOq5rtkE9zo9W0/edit?usp=sharing
kich-ban/0242-bank-manager-slapped-a-black-intern-on-day-one-you-ll-never.md,long,133,"Bank Manager Slapped a Black Intern on Day One: ""You'll Never Last"" —She Was the Chairman's Daughter",7668,False,False,https://docs.google.com/document/d/19nXKvTNqUbEfQgDaoeL17FS77440oLo8xGwSLYvNvF0/edit?usp=sharing
kich-ban/0243-ceo-panicked-when-chinese-billionaire-refused-english-black.md,long,134,CEO Panicked When Chinese Billionaire Refused English — Black Janitor Stepped In in Fluent Mandarin,7536,False,False,https://docs.google.com/document/d/1Tbd5NADmfCMGfDXs4_uMf-fwkdqVLBPj3wePrRoGZH8/edit?usp=sharing
kich-ban/0244-ceo-threw-hot-coffee-on-a-black-woman-mopping-his-floor-she.md,long,135,CEO Threw Hot Coffee on a Black Woman Mopping His Floor — She Was the Investor Who Pulled $200M,7577,False,False,https://docs.google.com/document/d/1VjicrBW-eHI_u-X4SuLIyJ_-crFSbPsFUoqKYeQmL64/edit?usp=sharing
kich-ban/0245-fresh-meat-280-lb-prison-boss-charges-quiet-black-inmate-30.md,long,136,"""Fresh Meat!"" 280-lb Prison Boss Charges Quiet Black Inmate — 30 Sec Later His Crew Carries Him Out",7499,False,False,https://docs.google.com/document/d/19vTlTB21QUxirUkYQLAxX0a5srjzNd6-n0c8AsNviRA/edit?usp=sharing
kich-ban/0246-the-loser-i-left-bride-laughs-at-black-man-at-wedding-then-t.md,long,137,"""The Loser I Left!"" Bride Laughs at Black Man at Wedding—Then the Groom Sees His Face and Goes White",7328,False,False,https://docs.google.com/document/d/1eXgKy9S6gL7GupfS3JmhJPSyXMnxU9FaJnZWMj8otvA/edit?usp=sharing
kich-ban/0247-jiu-jitsu-instructor-bet-1-000-a-black-woman-wouldn-t-last-a.md,long,138,"Jiu-Jitsu Instructor Bet $1,000 a Black Woman Wouldn't Last a Minute—She Submitted Him in 14 Seconds",7162,False,False,https://docs.google.com/document/d/1GHrmPCkh33zyq3FSsolUrNz8sOMOPybDpscaWSS_C5g/edit?usp=sharing
kich-ban/0248-millionaire-bet-100k-a-black-waitress-can-t-speak-chinese-he.md,long,139,Millionaire Bet $100K a Black Waitress Can't Speak Chinese — Her Reply Makes the Whole Room Stand Up,7333,False,False,https://docs.google.com/document/d/1iZlPjZQgokcX8kkET1gX0kLufOtKtkNXLNCNNW0LdIQ/edit?usp=sharing
short/0249-undercover-boss-orders-coffee-at-his-own-counter-freezes-mid.md,short,,Undercover Boss Orders Coffee at His Own Counter — Freezes Mid-Bite When 2 Cashiers Start Talking,427,False,False,https://docs.google.com/document/d/1vqNJHysAq0fNBVKIlgR3avd9zgJ9kOMDDBGjj5rLKGA/edit?usp=sharing
kich-ban/0250-black-ceo-walks-into-his-store-undercover-then-finds-old-jan.md,long,140,"Black CEO Walks Into His Store Undercover — Then Finds Old Janitor on Her Knees, the Truth Is Worse",7945,False,False,https://docs.google.com/document/d/1e_hW74aORIapOTBNqUfC9N0m_GwMq8vFGuzMG3m6Eyk/edit?usp=sharing
short/0251-cops-detained-a-black-man-for-looking-like-a-suspect-froze-w.md,short,,"Cops Detained a Black Man for ""Looking Like a Suspect"" — Froze When He Saw "" CIA Director"" on His ID",411,False,False,https://docs.google.com/document/d/1Y80oBn3lKjHnjrWgdPm8_rCeyB8gehZd4GowR1t23qA/edit?usp=sharing
kich-ban/0252-restaurant-manager-told-a-black-couple-no-tables-then-a-dine.md,long,141,"Restaurant Manager Told a Black Couple ""No Tables"" — Then a Diner Whispered Their Names and He Froze",7705,False,False,https://docs.google.com/document/d/13jxwi9f5WDr2LSVAvWe6qOzwhaFA3j5nEvyls5FvidQ/edit?usp=sharing
